,author_name
10991,"(Inhyuck Steve, Ha)"
10992,"(Raphael, Thomadsen)"
10993,"(Pradeep, Bhardwaj)"
10994,"(Rebeca San, José-Cabezudo)"
10995,"(Carmen, Camarero-Izquierdo)"
10996,"(Panagiotis G., Ipeirotis)"
10997,"(Beibei, Li)"
10998,"(Norah E., Dunbar)"
10999,"(Bradley, Adame)"
11000,"(Jinwook, Lee)"
11001,"(András, Prékopa)"
11002,"(P. T., Chang)"
11003,"(K. P., Lin)"
11004,"(P. F., Pai)"
11005,"(C. Z., Zhong)"
11006,"(C. H., Lin)"
11007,"(L. T., Hung)"
11008,"(Chiara E., Catalano)"
11009,"(Elena, Camossi)"
11010,"(Rosalinda, Ferrandes)"
11011,"(Vincent, Cheutet)"
11012,"(Neyir, Sevilmis)"
11013,"(Yoshiaki, Inoue)"
11014,"(Tetsuya, Takine)"
11015,"(L., Duan)"
11016,"(W. N., Street)"
11017,"(E., Xu)"
11018,"(Chulhyun, Kim)"
11019,"(Jeong Hwan, Jeon)"
11020,"(Moon Soo, Kim)"
11021,"(Ching Chow, Yang)"
11022,"(King Jang, Yang)"
11023,"(Haldun, Aytuǧ)"
11024,"(Milan, Marković)"
11025,"(Goran, Dordević)"
11026,"(Young Wook, Ha)"
11027,"(Euehun, Lee)"
11028,"(Dirk J., Wolfson)"
11029,"(Hal, Berghel)"
11030,"(Moutusy, Maity)"
11031,"(Christine, Perey)"
11032,"(S. M.Kamrul, Hasan)"
11033,"(Ruhul, Sarker)"
11034,"(Daryl, Essam)"
11035,"(S. N., Samy)"
11036,"(H., Elmaraghy)"
11037,"(Samuel, Fosso Wamba)"
11038,"(Joseph, Barjis)"
11039,"(Hirotaka, Aoki)"
11040,"(John Paulin, Hansen)"
11041,"(Kenji, Itoh)"
11042,"(Steve Y., Yang)"
11043,"(Qifeng, Qiao)"
11044,"(Peter A., Beling)"
11045,"(William T., Scherer)"
11046,"(Andrei A., Kirilenko)"
11047,"(Hassan Ali, Karimi)"
11048,"(Duangduen, Roongpiboonsopit)"
11049,"(Haopeng, Wang)"
11050,"(James P.G., Sterbenz)"
11051,"(Egemen K., Çetinkaya)"
11052,"(Mahmood A., Hameed)"
11053,"(Abdul, Jabbar)"
11054,"(Shi, Qian)"
11055,"(Justin P., Rohrer)"
11056,"(Issam, Srour)"
11057,"(Wai Kiong, Chong)"
11058,"(Fan, Zhang)"
11059,"(Catherine M., DesRoches)"
11060,"(Chantal, Worzala)"
11061,"(Maulik S., Joshi)"
11062,"(Peter D., Kralovec)"
11063,"(Hong-Bin, Yan)"
11064,"(Tieju, Ma)"
11065,"(Shigemi, Kagawa)"
11066,"(David P., Cook)"
11067,"(Heping, Pan)"
11068,"(Didier, Sornette)"
11069,"(Kenneth, Kortanek)"
11070,"(Djordje, Vukelic)"
11071,"(Verka, Jovanović)"
11072,"(Paolo, Giorgini)"
11073,"(John, Mylopoulos)"
11074,"(Nicola, Zannone)"
11075,"(Dean, Tjosvold)"
11076,"(Ann Chunyan, Peng)"
11077,"(Nancy Yifeng, Chen)"
11078,"(Sofia Su, Fang)"
11079,"(Elizabeth, Quinlan)"
11080,"(Susan, Robertson)"
11081,"(Natasha, Miller)"
11082,"(Danielle, Robertson-Boersma)"
11083,"(Courtney, Cronley)"
11084,"(David A., Patterson)"
11085,"(Eric W., Ford)"
11086,"(Brian T., Boyer)"
11087,"(Timothy R., Huerta)"
11088,"(Paul, Arnold)"
11089,"(Amy, Javernick-Will)"
11090,"(Tomoki, Fujii)"
11091,"(Ryuichiro, Ishikawa)"
11092,"(Ian J., Redpath)"
11093,"(Eric M., Redpath)"
11094,"(Kathleen, Ryan)"
11095,"(J. A., Pitman)"
11096,"(S. J., Payne)"
11097,"(Alexandre, Voisin)"
11098,"(Sue F., Abdinnour-Helm)"
11099,"(Barbara S., Chaparro)"
11100,"(Steven M., Farmer)"
11101,"(Jim, DiPeso)"
11102,"(Yen Ting, Lin)"
11103,"(Scott, Schneberger)"
11104,"(Hugh, Watson)"
11105,"(Andrew Paul, Ciganek)"
11106,"(William (Dave), Haseman)"
11107,"(K., Ramamurthy)"
11108,"(Virginia, Ilie)"
11109,"(Craig, Van Slyke)"
11110,"(Mihir A., Parikh)"
11111,"(Philip F., Musa)"
11112,"(Victor W., Mbarika)"
11113,"(Peter, Meso)"
11114,"(Dicksen, Tanzil)"
11115,"(Beth R., Beloff)"
11116,"(Ismael, Rafols)"
11117,"(Alan L., Porter)"
11118,"(Ralitza, Nikolaeva)"
11119,"(S., Sriram)"
11120,"(Candace, White)"
11121,"(Antoaneta, Vanc)"
11122,"(Gena, Stafford)"
11123,"(Stefan, Tams)"
11124,"(Fan, Wei)"
11125,"(M. Emdadul, Haque)"
11126,"(Xiaodong, Lu)"
11127,"(Kinji, Mori)"
11128,"(Li Chen, Liu)"
11129,"(Steven, Harrod)"
11130,"(Frantz, Rowe)"
11131,"(Bénédicte, Geffroy-Maronnat)"
11132,"(Chun-Ling, Chuang)"
11133,"(Szu-Teng, Huang)"
11134,"(Jingyu, Han)"
11135,"(Kejia, Chen)"
11136,"(Jianing, Wang)"
11137,"(James C., Chen)"
11138,"(Cheng Ju, Sun)"
11139,"(Ravi, Jampani)"
11140,"(Fei, Xu)"
11141,"(Mingxi, Wu)"
11142,"(Luis, Perez)"
11143,"(Chris, Jermaine)"
11144,"(S. C., Lenny Koh)"
11145,"(Andrea, Genovese)"
11146,"(Adolf A., Acquaye)"
11147,"(Paul, Barratt)"
11148,"(Nasir, Rana)"
11149,"(Johan, Kuylenstierna)"
11150,"(David, Gibbs)"
11151,"(Alexander, Pelaez)"
11152,"(Martin Y., Yu)"
11153,"(Alexander, Felfernig)"
11154,"(Klaus, Isak)"
11155,"(Gerold, Kreutler)"
11156,"(Thomas, Kruggel)"
11157,"(Erich, Teppan)"
11158,"(Iris W.H., Yip)"
11159,"(Juhee, Kwon)"
11160,"(M. Eric, Johnson)"
11161,"(Nitza, Geri)"
11162,"(Niv, Ahituv)"
11163,"(Lisa, Yeo)"
11164,"(Jiatao, Li)"
11165,"(Rajiv Krishnan, Kozhikode)"
11166,"(Johan René, Van Dorp)"
11167,"(Hai Chuan, Song)"
11168,"(Jun Hai, Yong)"
11169,"(Lan, Nguyen)"
11170,"(Rei, Safavi-Naini)"
11171,"(Kaoru, Kurosawa)"
11172,"(Liansheng, Li)"
11173,"(Jihong, Liu)"
11174,"(Michael A., Schumann)"
11175,"(Doron, Drusinsky)"
11176,"(James B., Michael)"
11177,"(Duminda, Wijesekera)"
11178,"(Tobias, Gerber)"
11179,"(Alfred, Theorin)"
11180,"(Charlotta, Johnsson)"
11181,"(H. E., Tseng)"
11182,"(C. C., Chen)"
11183,"(Jan, Mendling)"
11184,"(Markus, Nüttgens)"
11185,"(Louise, Gallagher)"
11186,"(Susana, Ferreira)"
11187,"(Frank, Convery)"
11188,"(Kathleen, Nichols)"
11189,"(Pieter, Dylst)"
11190,"(Arnold, Vulto)"
11191,"(Steven, Simoens)"
11192,"(Marius F., Niculescu)"
11193,"(Seungjin, Whang)"
11194,"(Ing Long, Wu)"
11195,"(Chi Ying, Huang)"
11196,"(Kui, Du)"
11197,"(Xiaodong, Ji)"
11198,"(Shushang, Zhu)"
11199,"(Tziporah, Stern)"
11200,"(Fred, Grossman)"
11201,"(Charles, Tappert)"
11202,"(Joe, Bergin)"
11203,"(Susan M., Merritt)"
11204,"(Constantinos, Antoniou)"
11205,"(John A., Doukas)"
11206,"(Avanidhar, Subrahmanyam)"
11207,"(Jagdish, Pathak)"
11208,"(Amelia, Baldwin)"
11209,"(Carlos, Cardoso)"
11210,"(P. John, Clarkson)"
11211,"(Min Hsin, Huang)"
11212,"(Eugene, Jones)"
11213,"(David E., Hahn)"
11214,"(Marco, Grazzi)"
11215,"(Roberto, Sanzo)"
11216,"(Angelo, Secchi)"
11217,"(Alessandro, Zeli)"
11218,"(Siti Sakira, Kamaruddin)"
11219,"(Azuraliza Abu, Bakar)"
11220,"(Abdul Razak, Hamdan)"
11221,"(Fauzias Mat, Nor)"
11222,"(Mohd Zakree Ahmad, Nazri)"
11223,"(Zulaiha Ali, Othman)"
11224,"(Ghassan Saleh, Hussein)"
11225,"(Justin, Benzer)"
11226,"(Margaret, Horner)"
11227,"(Rebeca, Méndez-Durón)"
11228,"(Clara E., García)"
11229,"(Jahangir, Karimi)"
11230,"(Toni M., Somers)"
11231,"(S. G., Kang)"
11232,"(S. H., Choi)"
11233,"(Daniel, Chen)"
11234,"(Dorothy E., Leidner)"
11235,"(James, Kalbach)"
11236,"(Z., Liu)"
11237,"(Julia, Mundy)"
11238,"(Carys A., Owen)"
11239,"(Ali S., Khan)"
11240,"(Aaron, Fleischauer)"
11241,"(Julie, Casani)"
11242,"(Samuel L., Groseclose)"
11243,"(Ghi Paul, Im)"
11244,"(J.D., Allen)"
11245,"(L.W., Hall)"
11246,"(R.J., Collier)"
11247,"(J.F., Smith)"
11248,"(James, Boyle)"
11249,"(Matthew, Winter)"
11250,"(Amanda J., Sharkey)"
11251,"(Patricia, Bromley)"
11252,"(Melissa Grills, Robinson)"
11253,"(Paul N, Bloom)"
11254,"(Planning, Practice)"
11255,"(Catherine L., Gerrard)"
11256,"(Susanne, Padel)"
11257,"(Simon, Moakes)"
11258,"(William D., Brown)"
11259,"(Ray J., Pfeiffer)"
11260,"(Alireza, Abbasi)"
11261,"(Ehsan, Farahnakian)"
11262,"(Somayeh, Abbasi)"
11263,"(Mehdi, Abbasi)"
11264,"(Eshagh, Faraji)"
11265,"(Ganzhao, Yuan)"
11266,"(Zhenjie, Zhang)"
11267,"(Marianne, Winslett)"
11268,"(Xiaokui, Xiao)"
11269,"(Yin, Yang)"
11270,"(Zhifeng, Hao)"
11271,"(John C., Butler)"
11272,"(Alexander N., Chebeskov)"
11273,"(Thomas A., Edmunds)"
11274,"(Jianmin, Jia)"
11275,"(Vladimir I., Oussanov)"
11276,"(Heather, Du)"
11277,"(Shlomo, Argamon)"
11278,"(Eric, Xu)"
11279,"(Marek, Wermus)"
11280,"(Deborah Blythe, Bauman)"
11281,"(Hugo, van Hengel)"
11282,"(Tjerk, Budding)"
11283,"(Tom, Groot)"
11284,"(Weiwei, Dai)"
11285,"(Samuel J., Ratick)"
11286,"(Travis K., Huang)"
11287,"(Fong-Ling, Fu)"
11288,"(Susan C., Reinhard)"
11289,"(Enid, Kassner)"
11290,"(Ari, Houser)"
11291,"(Megumi, Hiyasuki)"
11292,"(Shinji, Inoue)"
11293,"(Yoshiaki, Kakuda)"
11294,"(Kenji, Toda)"
11295,"(Kuniyasu, Suzaki)"
11296,"(Samuel H., Cox)"
11297,"(Yijia, Lin)"
11298,"(Ruilin, Tian)"
11299,"(Luis F., Zuluaga)"
11300,"(Sara, Tedmori)"
11301,"(Thomas W., Jackson)"
11302,"(Hans Ulrich, KÜpper)"
11303,"(Jérôme, Coffinet)"
11304,"(Adrian, Pop)"
11305,"(Muriel, Tiesset)"
11306,"(Fabio A., Schreiber)"
11307,"(Romolo, Camplani)"
11308,"(Marco, Fortunato)"
11309,"(Marco, Marelli)"
11310,"(Guido, Rota)"
11311,"(Udo, Fluck)"
11312,"(Shawn F., Clouse)"
11313,"(Nader H., Shooshtari)"
11314,"(Tarikere T., Niranjan)"
11315,"(Stephan M., Wagner)"
11316,"(Vijay, Aggarwal)"
11317,"(Lai Yin, Wong)"
11318,"(Bee Hoon, Heng)"
11319,"(Jason Tiang Seng, Cheah)"
11320,"(Chee Beng, Tan)"
11321,"(Pedcris M., Orencio)"
11322,"(Masahiko, Fujii)"
11323,"(Cheryl, LaGuardia)"
11324,"(Robert L., Hicks)"
11325,"(Kurt E., Schnier)"
11326,"(Kevin H., Shang)"
11327,"(Sean X., Zhou)"
11328,"(Geert-Jan, van Houtum)"
11329,"(Chongfu, Huang)"
11330,"(Da, Ruan)"
11331,"(Ping, Luo)"
11332,"(Kevin, Lü)"
11333,"(Rui, Huang)"
11334,"(Qing, He)"
11335,"(Zhongzhi, Shi)"
11336,"(Antonia Ma, Gil-Padilla)"
11337,"(Anant V., Khandekar)"
11338,"(Jurgita, Antuchevičienė)"
11339,"(Shankar, Chakraborty)"
11340,"(Paul, Zipkin)"
11341,"(Ye, Du)"
11342,"(Ruhui, Zhang)"
11343,"(Robert, Waller)"
11344,"(Micaela, Martínez-Costa)"
11345,"(Angel R., Martínez-Lorente)"
11346,"(Padmini, Srinivasan)"
11347,"(M., Pourakbar)"
11348,"(E., Van Der Laan)"
11349,"(R., Dekker)"
11350,"(Aviad, Heifetz)"
11351,"(Clara, Ponsati)"
11352,"(Yue, Wu)"
11353,"(Kathleen E., Greenaway)"
11354,"(Yolande E., Chan)"
11355,"(Robert E., Crossler)"
11356,"(Robert, Wright)"
11357,"(Alexander, Erdelyi)"
11358,"(J., Brusey)"
11359,"(D. C., McFarlane)"
11360,"(Kamran S., Moghaddam)"
11361,"(Chiara, Lombardini)"
11362,"(Leena, Lankoski)"
11363,"(Narendra Raj, Khanal)"
11364,"(Pradeep Kumar, Mool)"
11365,"(Arun Bhakta, Shrestha)"
11366,"(Golam, Rasul)"
11367,"(Pawan Kumar, Ghimire)"
11368,"(Rajendra Bahadur, Shrestha)"
11369,"(Sharad Prasad, Joshi)"
11370,"(Haina, Zhang)"
11371,"(Ho, Kwong Kwan)"
11372,"(André M., Everett)"
11373,"(Zhaoquan, Jian)"
11374,"(J.C.M., Vernooij)"
11375,"(Jin-Hee, Cho)"
11376,"(Kevin, Chan)"
11377,"(Sibel, Adali)"
11378,"(T. C., Loh)"
11379,"(S. C L, Koh)"
11380,"(M., Simpson)"
11381,"(Michael L., Millenson)"
11382,"(Mervin, Shalowitz)"
11383,"(William, Judge)"
11384,"(Yeming, Gong)"
11385,"(Rene, De Koster)"
11386,"(Olaf, Jenal)"
11387,"(Louis Y.Y., Lu)"
11388,"(C.H., Wu)"
11389,"(T.-C., Kuo)"
11390,"(Jörg, Becker)"
11391,"(Daniel, Beverungen)"
11392,"(Ralf, Knackstedt)"
11393,"(Hans Peter, Rauer)"
11394,"(Daniel, Sigge)"
11395,"(Matteo, Coppini)"
11396,"(Chiara, Rossignoli)"
11397,"(Tommaso, Rossi)"
11398,"(Fernanda, Strozzi)"
11399,"(Hendro, Wicaksono)"
11400,"(Fabian, Jost)"
11401,"(Sven, Rogalski)"
11402,"(Jivka, Ovtcharova)"
11403,"(Elita, Liela)"
11404,"(Gita, Verdina)"
11405,"(Anta, Verdina)"
11406,"(Serdar, Özkan)"
11407,"(Yasemin Zengin, Karaibrahimoğlu)"
11408,"(Amy, Greenwald)"
11409,"(Yarong, Chen)"
11410,"(Thorvald, Hærem)"
11411,"(Brian T., Pentland)"
11412,"(Kent D., Miller)"
11413,"(S, Fox)"
11414,"(B. C., Giri)"
11415,"(T., Dohi)"
11416,"(N., Kaio)"
11417,"(Marilyn, Prosch)"
11418,"(Boris A., Galitsky)"
11419,"(Sergei O., Kuznetsov)"
11420,"(P., Gottschalk)"
11421,"(Alexander, Shapiro)"
11422,"(Olga, Perdikaki)"
11423,"(David Xiaosong, Peng)"
11424,"(Andrea, Kienle)"
11425,"(Carsten, Ritterskamp)"
11426,"(Hua Yang, Lin)"
11427,"(Szu Yuan, Sun)"
11428,"(Rong, Li)"
11429,"(Amr A., Soror)"
11430,"(Bryan I., Hammer)"
11431,"(Zachary R., Steelman)"
11432,"(Moez M., Limayem)"
11433,"(Q., Shu)"
11434,"(C., Wang)"
11435,"(P. Robert, Duimering)"
11436,"(Bing, Ran)"
11437,"(Natalia, Derbentseva)"
11438,"(Christopher, Poile)"
11439,"(Peter, Kesting)"
11440,"(Remigiusz, Smolinski)"
11441,"(Stephen C., Shih)"
11442,"(Patrick A., Rivers)"
11443,"(H. Y., Sonya Hsu)"
11444,"(Zahid, Hussain)"
11445,"(W. Andrew, Taylor)"
11446,"(K., Dhakal)"
11447,"(F., Tiezzi)"
11448,"(Katta G., Murty)"
11449,"(Yat Wah, Wan)"
11450,"(Mitchell M., Tseng)"
11451,"(Edmond, Leung)"
11452,"(Kam Keung, Lai)"
11453,"(Herman W C, Chiu)"
11454,"(Zhening, Li)"
11455,"(Shuguang, Liu)"
11456,"(Andrzej, Ruszczynski)"
11457,"(Sunju, Park)"
11458,"(C. R., Gowen)"
11459,"(G. N., Stock)"
11460,"(K. L., McFadden)"
11461,"(C., MØller)"
11462,"(Chun Jen, Chung)"
11463,"(Hui Ming, Wee)"
11464,"(Abhay Nath, Mishra)"
11465,"(Erin, Rees-Clayton)"
11466,"(Jolynn P., Montgomery)"
11467,"(Kyle S., Enger)"
11468,"(Matthew L., Boulton)"
11469,"(Hua, Ai)"
11470,"(Loes, Keijsers)"
11471,"(Matthijs, Bossong)"
11472,"(Arend Jan, Waarlo)"
11473,"(Wanshan, Zhu)"
11474,"(Pascale, Crama)"
11475,"(Arunabha, Mukhopadhyay)"
11476,"(Luísa, Lima)"
11477,"(Diogo, Ferreira)"
11478,"(João, Barros)"
11479,"(Ali, Soylu)"
11480,"(Stefanie Snider, Campbell)"
11481,"(Angelo, Ditillo)"
11482,"(Raimo, Becker-Haumann)"
11483,"(Alexander P., Pons)"
11484,"(Marcus P., Enoch)"
11485,"(M., Hayek)"
11486,"(M., Novak)"
11487,"(G., Arku)"
11488,"(J., Gilliland)"
11489,"(Rob, Cross)"
11490,"(Robert, Ka??e)"
11491,"(Martin, Kilduff)"
11492,"(Zella, King)"
11493,"(Markus, Lang)"
11494,"(Patricia, Deflorin)"
11495,"(Helmut, Dietl)"
11496,"(Eric, Lucas)"
11497,"(Mikhail Y., Kovalyov)"
11498,"(Ulrich, Küster)"
11499,"(Birgitta, König-Ries)"
11500,"(Michael, Klein)"
11501,"(Mirco, Stern)"
11502,"(C., Coupland)"
11503,"(Muhammad Tayyab, Chaudhry)"
11504,"(Teck Chaw, Ling)"
11505,"(Atif, Manzoor)"
11506,"(Syed Asad, Hussain)"
11507,"(Jongwon, Kim)"
11508,"(Kai, Riemer)"
11509,"(Stefan, Seidel)"
11510,"(Philipp N., Herrmann)"
11511,"(Dennis O., Kundisch)"
11512,"(Mohammad S., Rahman)"
11513,"(Jinho, Yoo)"
11514,"(Krista, Kutash)"
11515,"(Paul E., Greenbaum)"
11516,"(Roger A., Boothroyd)"
11517,"(Robert M., Friedman)"
11518,"(Kara, Morgan)"
11519,"(David J., Newman)"
11520,"(Sharon, Block)"
11521,"(Nien Chi, Liu)"
11522,"(Min Shi, Liu)"
11523,"(L. Jean, Camp)"
11524,"(Secil, Savasaneril)"
11525,"(Nesim, Erkip)"
11526,"(Peter, Balco)"
11527,"(Michal, Greguš)"
11528,"(Allan H., Meltzer)"
11529,"(Nikhil, Joshi)"
11530,"(Debasish, Dutta)"
11531,"(S., Mahdi Barakchian)"
11532,"(Tashfeen, Sohail)"
11533,"(Chih Yang, Tseng)"
11534,"(Lei, Zhou)"
11535,"(Anne, Elerud-Tryde)"
11536,"(Sophie, Hooge)"
11537,"(Deborah Erdos, Knapp)"
11538,"(Kenneth Timothy, Sullivan)"
11539,"(Hugo Dixon, Oates)"
11540,"(Patrick M., Bernet)"
11541,"(Michael D., Rosko)"
11542,"(Vivian G., Valdmanis)"
11543,"(William E., Aaronson)"
11544,"(Shehu Usman, Adam)"
11545,"(Mad Nasir, Shamsudin)"
11546,"(Shaufique F., Sidique)"
11547,"(Khalid Abdul, Rahim)"
11548,"(Alias, Radam)"
11549,"(Luca, Paolino)"
11550,"(Monica, Sebillo)"
11551,"(Genoveffa, Tortora)"
11552,"(Giuliana, Vitiello)"
11553,"(M. Tolga, Akçura)"
11554,"(Bogdan C., Bichescu)"
11555,"(George G., Polak)"
11556,"(Michael J., O'Fallon)"
11557,"(Kenneth D., Butterfield)"
11558,"(Richard D.F., Harris)"
11559,"(Anirut, Pisedtasalasai)"
11560,"(Marta, Serra-Garcia)"
11561,"(Eric, van Damme)"
11562,"(Jan, Potters)"
11563,"(Gary, Anthes)"
11564,"(Ahmed E., Hassan)"
11565,"(Abram, Hindle)"
11566,"(Per, Runeson)"
11567,"(Martin, Shepperd)"
11568,"(Prem, Devanbu)"
11569,"(Sunghun, Kim)"
11570,"(M. C., Hao)"
11571,"(R. K., Sharma)"
11572,"(D. A., Keim)"
11573,"(U., Dayal)"
11574,"(C., Patel)"
11575,"(R., Vennelakanti)"
11576,"(Robert P, Minch)"
11577,"(Sharon W, Tabor)"
11578,"(Hideaki, Kimura)"
11579,"(Harumi, Kuno)"
11580,"(Gianni, Franceschini)"
11581,"(Roberto, Grossi)"
11582,"(Birger, Lantow)"
11583,"(Kurt, Sandkuhl)"
11584,"(Hans, Lehmann)"
11585,"(Michael D., Myers)"
11586,"(Iris, AlRoy)"
11587,"(Jan, Buijs)"
11588,"(Frido, Smulders)"
11589,"(Han, Van Der Meer)"
11590,"(Fabio, Arduini)"
11591,"(Mary Robinson, Lind)"
11592,"(Anne Katharina, Weilenmann)"
11593,"(Magdalena, Wyrwicka)"
11594,"(Beata, Mrugalska)"
11595,"(Fei-Fei, Cheng)"
11596,"(Chin-Shan, Wu)"
11597,"(Fernando, Bernstein)"
11598,"(Anurag, Agarwal)"
11599,"(Ralf, Reintjes)"
11600,"(Abeer, Hassan)"
11601,"(Essam, Ibrahim)"
11602,"(Ranzhe, Jing)"
11603,"(Zhangxi, Lin)"
11604,"(Derek, Atkins)"
11605,"(Antony, Paulraj)"
11606,"(Injazz J., Chen)"
11607,"(Harold P, Roth)"
11608,"(M. Jae, Moon)"
11609,"(Donald F., Norris)"
11610,"(Ibrahim, Bounhas)"
11611,"(Bilel, Elayeb)"
11612,"(Fabrice, Evrard)"
11613,"(Yahya, Slimani)"
11614,"(J. B., Oostenbrink)"
11615,"(F. F H, Rutten)"
11616,"(Bruce H., Clark)"
11617,"(Andrew V., Abela)"
11618,"(Tim, Ambler)"
11619,"(A., Mohib)"
11620,"(A., Azab)"
11621,"(Raymond N.C., Trau)"
11622,"(Annika, Andersson)"
11623,"(Henrik C.J., Linderoth)"
11624,"(Elise, Miller-Hooks)"
11625,"(Baiyu, Yang)"
11626,"(Thomas W., Ferratt)"
11627,"(Jayesh, Prasad)"
11628,"(Tommy D., Andersson)"
11629,"(Mats, Carlbäck)"
11630,"(Mary R., Sumner)"
11631,"(L., Zhou)"
11632,"(Karen E.C., Levy)"
11633,"(Sarmad, Alshawi)"
11634,"(Hamid, Alalwany)"
11635,"(Charles Zhechao, Liu)"
11636,"(William, Hemmig)"
11637,"(Margaret, Montet)"
11638,"(Arun, Vishwanath)"
11639,"(Hao, Chen)"
11640,"(Thomas O., Meservy)"
11641,"(Kelly J., Fadel)"
11642,"(Matthias H., Schmidt)"
11643,"(Jocelyn, Downie)"
11644,"(J. Torres, Da Costa)"
11645,"(J. Santos, Baptista)"
11646,"(Mário, Vaz)"
11647,"(Millist, Vincent)"
11648,"(Jixue, Liu)"
11649,"(Hong-Cheu, Liu)"
11650,"(Kimberly K, Hollister)"
11651,"(Ezra L, Cates)"
11652,"(Marilyn J, Westphal)"
11653,"(John H, Cox)"
11654,"(Jon, Calabria)"
11655,"(Steven C, Patch)"
11656,"(Scott M., Soltis)"
11657,"(Filip, Agneessens)"
11658,"(Zuzana, Sasovova)"
11659,"(Giuseppe, Labianca)"
11660,"(Serwan M.J., Baban)"
11661,"(Deborah, Thomas)"
11662,"(Francis, Canisius)"
11663,"(Kamal J., Sant)"
11664,"(Ph G., Moscoso)"
11665,"(V., Suchitra Mouly)"
11666,"(Richard G, Newell)"
11667,"(William A, Pizer)"
11668,"(Daniel, Raimi)"
11669,"(Godwin, Thomas)"
11670,"(Reinhardt A., Botha)"
11671,"(Bruce, Golden)"
11672,"(Edward, Wasil)"
11673,"(Hao, Zhang)"
11674,"(S. Y., Shi)"
11675,"(R., Mo)"
11676,"(H. C., Yang)"
11677,"(Z. Y., Chang)"
11678,"(Z. F., Chen)"
11679,"(Li-cheng, Chang)"
11680,"(Hsiao Ching, Lee)"
11681,"(Fengyi, Lin)"
11682,"(Liming, Guan)"
11683,"(Wenchang, Fang)"
11684,"(Peter, Letmathe)"
11685,"(Lars, Petersen)"
11686,"(Marcus, Schweitzer)"
11687,"(Ali E., Akgün)"
11688,"(Halit, Keskin)"
11689,"(John C., Byrne)"
11690,"(Ayse, Gunsel)"
11691,"(Michael, Zapf)"
11692,"(Ute, Lindheimer)"
11693,"(Armin, Heinzl)"
11694,"(Patrice, Abry)"
11695,"(Pierre, Borgnat)"
11696,"(Fabio, Ricciato)"
11697,"(Antoine, Scherrer)"
11698,"(Darry, Veitch)"
11699,"(K., Medini)"
11700,"(J. P., Bourey)"
11701,"(Huchang, Liao)"
11702,"(M., Gormley)"
11703,"(D. P., Campbell)"
11704,"(Kyle, Foster)"
11705,"(Thilini, Ariyachandra)"
11706,"(Yi-Hui, Liang)"
11707,"(George J., Staubus)"
11708,"(Anders, Friis-Christensen)"
11709,"(Christian S., Jensen)"
11710,"(Jan P., Nytun)"
11711,"(David, Skogan)"
11712,"(David P, Tegarden)"
11713,"(Ludwig C, Schaupp)"
11714,"(Richard, Dull)"
11715,"(M. Christian, Mastilak)"
11716,"(Saulius, Maskeliūnas)"
11717,"(Ignas, Dzemyda)"
11718,"(Anthony, Goerzen)"
11719,"(Peter A., Ubel)"
11720,"(Ming, Yang)"
11721,"(Melody, Kiang)"
11722,"(Yijun, Li)"
11723,"(Jane M., Binner)"
11724,"(Rakesh K., Bissoondeeal)"
11725,"(Thomas, Elger)"
11726,"(Alicia M., Gazely)"
11727,"(Andrew W., Mullineux)"
11728,"(Divesh, Ojha)"
11729,"(Richard E., White)"
11730,"(Pamela P., Rogers)"
11731,"(Ching Chung, Kuo)"
11732,"(Teresa, Cardoso)"
11733,"(Mónica Duarte, Oliveira)"
11734,"(Ana, Barbosa-Póvoa)"
11735,"(Stefan, Nickel)"
11736,"(David, Rahman)"
11737,"(Gunnar, Ellingsen)"
11738,"(Eric, Monteiro)"
11739,"(Glenn, Munkvold)"
11740,"(Alfred, Degbotse)"
11741,"(Brian T., Denton)"
11742,"(Kenneth, Fordyce)"
11743,"(R. John, Milne)"
11744,"(Robert, Orzell)"
11745,"(Chi Tai, Wang)"
11746,"(John Stouby, Persson)"
11747,"(Lise Tordrup, Heeager)"
11748,"(Siew Yong, Wee)"
11749,"(Rinku, Dewri)"
11750,"(Indrajit, Ray)"
11751,"(Nayot, Poolsappasit)"
11752,"(Darrell, Whitley)"
11753,"(Valbona, Barolli)"
11754,"(Heihachiro, Fukuda)"
11755,"(Makoto, Takizawa)"
11756,"(Vladimir, Jovanovikj)"
11757,"(Dušan, Gabrijelčič)"
11758,"(Tomaž, Klobučar)"
11759,"(Damien, Schatteman)"
11760,"(Willy, Herroelen)"
11761,"(Anton, Boone)"
11762,"(Shu Fen, Li)"
11763,"(Song Jwu, Chu)"
11764,"(Cheng Yu, Yeh)"
11765,"(Rodney J., Simmons)"
11766,"(Erich, Joachimsthaler)"
11767,"(Markus, Pfeiffer)"
11768,"(Ricardo, Jardim-Goncalves)"
11769,"(Carlos, Agostinho)"
11770,"(Joao, Sarraipa)"
11771,"(Antonio, Griloc)"
11772,"(Joao Pedro, Mendonca)"
11773,"(James E., Neumann)"
11774,"(Daniel E., Hudgens)"
11775,"(John, Herter)"
11776,"(Jeremy, Martinich)"
11777,"(Göran, Skugge)"
11778,"(Miguel A., Lopez-Carmona)"
11779,"(Ivan, Marsa-Maestre)"
11780,"(Guillermo, Ibañez)"
11781,"(Juan A., Carral)"
11782,"(Juan R., Velasco)"
11783,"(Hao, Xu)"
11784,"(Lining, Xing)"
11785,"(Lan, Huang)"
11786,"(Eben M., Haber)"
11787,"(Eser, Kandogan)"
11788,"(Colin, Campbell)"
11789,"(Gautam, Ray)"
